title,address,phone,years_in_biz,email,website
Valdivia Insurance Agency,"874 23rd St, Richmond, CA 94804",(510) 233-2100,,,
Davora Insurance Agency,"1250 Pine St Ste 305, Walnut Creek, CA 94596",(925) 933-2188,91,,http://farmers.com/
Engeman Insurance Agency,"3713 Alamo St Ste 100, Simi Valley, CA 93063",(805) 526-6026,29,gbeatty@farmersagent.com,http://www.andrewengemaninsurance.com/
,,,,,
Leonard Cerulle,"3840 Woodruff Ave Ste 108, Long Beach, CA 90808",(562) 496-0831,91,lcerulle@farmersagent.com,http://www.farmers.com/
Paul Nguyen Insurance,"2021 The Alameda Ste 360, San Jose, CA 95126",(408) 249-6928,,,
Giacomo Lawrence Di Ins,"2379 Ocean Ave, San Francisco, CA 94127",(415) 661-3880,52,lawrencedigiacomo@farmersinsurance.com,https://agents.farmers.com/ca/san-francisco/christ
Duimstra Insurance Agency,"36724 Cedar Blvd, Newark, CA 94560",(510) 796-0688,9,rduimstra@farmersagent.com,http://farmers.com/
"Gomez, Jacob, AGT","200 E Fesler St, Santa Maria, CA 93454",(805) 354-0031,,,https://agents.farmers.com/ca/santa-maria/jacob-gomez?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Wells Dan,"16835 W Bernardo Dr, San Diego, CA 92127",(858) 485-1450,,,http://www.farmers.com/
"Clark, Terry, AGT","10 Nove Way, Valley Springs, CA 95252",(209) 772-1055,24,tclark@farmersagent.com,http://www.farmers.com/
Stindt Lindsay Insurance Agency,"37144 Avenue 12, Madera, CA 93636",(559) 645-4124,,,http://www.farmersagent.com/cstindt
"Duncan, John, AGT","5354 Clayton Rd, Concord, CA 94521",(925) 825-1808,,,https://agents.farmers.com/ca/concord/john-duncan?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Bushala Insurance Agency,"111 W Bastanchury Rd Ste 2a, Fullerton, CA 92835",(714) 525-4477,17,fbushala@farmersagent.com,http://bushala.com/
Mangassarian Insurance,"3352 Foothill Blvd, La Crescenta, CA 91214",(818) 957-7105,,,https://www.farmers.com/
Lee Insurance Agency,"1199 Atwater Blvd, Atwater, CA 95301",(209) 358-6441,,,http://farmers.com/
Farmers Insurance-Steve England,"1200 Nevada St, Redlands, CA 92374",(909) 793-0400,,,
Johnston David,"2521 E Thousand Oaks Blvd, Thousand Oaks, CA 91362",(805) 379-1368,,,http://c.ypcdn.com/2/c/rtd?vrid=g2g7lv294x&rid=ca60237f-f52a-46b2-9c9e-1d6dc83bd92b&ptid=g2g7lv294x&ypid=496251253&lid=1000771490224&tl=6&lsrc=IY&dest=http%3A%2F%2Fwww.farmersagent.com%2Fdjohnston2%3F
Farmers Insurance - Ronald Alldis,"4027 Market St, Riverside, CA 92501",(951) 788-2005,19,,http://farmersinsurance.com/
Larry Richardson,"1200 Paseo Camarillo Ste 275a, Camarillo, CA 93010",(805) 482-6968,91,,http://www.farmers.com/
Farmers Bravo Stone,"475 El Camino Real, Millbrae, CA 94030",(650) 692-5771,,,https://www.farmers.com/
Reno Insurance & Financial,"5356 Clayton Rd, Concord, CA 94521",(925) 798-8882,91,,http://www.farmers.com/
McIver James,"2390 E Orangewood Ave Ste 530, Anaheim, CA 92806",(714) 978-1242,91,,http://www.farmers.com/
Adriana's Insurance,"290 W Orange Show Rd Ste 100, San Bernardino, CA 92408",(909) 888-6480,19,claims@adrianasinsurance.com,http://adrianasinsurance.com/
"Broman, Randy, AGT","1096 Calimesa Blvd, Calimesa, CA 92320",(909) 795-6474,91,rbroman@farmersagent.com,http://www.farmers.com/
Zafra Raquel L Farmers Insurance,,(707) 557-3232,,,
"Covarrubias, Rafael, AGT","7646 Greenleaf Ave, Whittier, CA 90602",(562) 698-9500,,,https://agents.farmers.com/ca/whittier/rafael-covarrubias?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Pino Insurance Agency-Farmers Insurance,"6060 W Manchester Ave, Los Angeles, CA 90045",(310) 337-7912,,,
Solo Insurance Services,"630 Nordahl Rd Ste P, San Marcos, CA 92069",(760) 504-0355,32,AskFreeway@freewayinsurance.com,https://www.freewayinsurance.com/
Rooner Ron-Farmer Insurance,"25050 Avenue Kearny Ste 113, Valencia, CA 91355",(661) 294-0277,,,
Bledy Perry Farmers Insurance,"27200 Tourney Rd Ste 240, Valencia, CA 91355",(661) 964-2400,15,,http://www.companiesinc.com/
Cosci Christopher Insurance Agency,"2777 Cleveland Ave Ste 104, Santa Rosa, CA 95403",(707) 364-1872,91,,http://farmers.com/
Holman Insurance,"21012 Ventura Blvd, Woodland Hills, CA 91364",(818) 710-0655,40,cholman@farmersagent.com,http://www.farmers.com/
,,,,,
"Castillo, Gregory, AGT","723 E Locust Ave, Fresno, CA 93720",(559) 431-2184,,,https://agents.farmers.com/ca/fresno/gregory-castillo?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Reed Insurance Service,"207 Chestnut St, Mount Shasta, CA 96067",(530) 926-3883,41,info@reedinsuranceservice.com,http://www.reedinsuranceservice.net/
Shipley Scott Ins Agency,"14151 Newport Ave Ste 101, Tustin, CA 92780",(714) 838-0934,27,,http://farmers.com/
Lee John,"650 Howe Ave Ste 1040, Sacramento, CA 95825",(916) 363-9877,,,http://www.farmers.com/
"Gordon, Steven, AGT","1800 Palo Verde Ave Ste D, Long Beach, CA 90815",(562) 598-9500,32,sgordon1@farmersagent.com,http://farmersagent.com/
Corrine Miron Ins Agency,"27433 Tourney Rd, Valencia, CA 91355",(661) 257-0844,91,,http://www.farmers.com/
"Montanio Ins, Melvin","8375 Brentwood Blvd, Brentwood, CA 94513",(925) 513-2384,,,https://agents.farmers.com/ca/brentwood/melvin-montanio?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Fourby Linda Insurance,"805 Walnut St, Red Bluff, CA 96080",(530) 529-2369,,,https://www.farmers.com/
Suzuki Joann,"10062 Commerce Ave, Tujunga, CA 91042",(818) 352-1234,,,https://agents.farmers.com/ca/tujunga/joanne-suzuki?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Gerber Gary Ins. Agency,"1210 10th St, Coronado, CA 92118",(619) 435-1802,,,https://agents.farmers.com/ca/coronado/gary-gerber?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Hung Samuel Insurance Agency,"750 Terrado Plz Ste 245, Covina, CA 91723",(626) 966-9936,38,,http://www.farmersagent.com/shung
"Santillano, Manuel, AGT","226 S Glendora Ave, West Covina, CA 91790",(626) 919-4747,,,http://www.farmers.com/
Kraushar Ron Farmers Insurance,"5000 San Juan Ave, Fair Oaks, CA 95628",(916) 967-8080,,,http://farmersagent.com/Rkraushar
"Hicks, Nancy, AGT","16538 Whittier Blvd, Whittier, CA 90603",(562) 943-6721,,nhicks@farmersagent.com,https://agents.farmers.com/ca/whittier/nancy-hicks?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Don Sanders Insurance Agency,"2940 Union Ave Ste A, San Jose, CA 95124",(408) 559-5999,,,http://www.farmers.com/
Dicob Kari Insurance Agency,"1805 W Avenue K Ste 115, Lancaster, CA 93534",(661) 945-5573,,,http://www.farmers.com/
Cost-U-Less Insurance,"3070 M St Ste 1, Merced, CA 95348",(209) 418-7383,32,yanira.jimenez@freewayinsurance.com,https://www.costulessdirect.com/resources/locations/merced-95348
"Coffey, Richard, AGT","23201 Mill Creek Dr, Laguna Hills, CA 92653",(949) 496-6821,34,rcoffey@farmersagent.com,http://www.farmersagent.com/
Curton Jim Insurance-Farmers,"23545 Crenshaw Blvd Ste 201a, Torrance, CA 90505",(310) 326-2494,30,jcurton@farmersagent.com,http://www.edjanik.net/
Catano Insurance,"3261 W 4th St Ste 201, Los Angeles, CA 90020",(213) 632-0205,18,,http://www.catanoinsurance.net/
Cjmfinancialserviceinc,"325 S Main St, Corona, CA 92882",(951) 340-3254,25,,http://farmersinsurance.com/
Lider Insurance Service,"1056 N Western Ave, Los Angeles, CA 90029",(323) 463-6280,,,http://www.liderinsurance.com/
Landmark Insurance Agency,"5406 Lincoln Ave, Cypress, CA 90630",(714) 821-4340,82,wendy.ledford@landmarkinsurancegroup.com,http://landmarkinsuranceagency.com/
Standard Insurance Co,"15260 Ventura Blvd, Sherman Oaks, CA 91403",(818) 386-6200,,corplegal@standard.com,http://www.standard.com/
Sentry Insurance,"343 E Palmdale Blvd Ste 7, Palmdale, CA 93550",(661) 274-4018,,frankfragoso@sbcglobal.net,http://www.sentry.com/
Marsh Berry and Co,"33971 Selva Rd, Dana Point, CA 92629",(949) 234-9650,4,customerservice@marshberry.com,http://www.marshberry.com/
Mefford Insurance Agency,"7472 N Fresno St, Fresno, CA 93720",(559) 432-9090,,,
Insurance Guys,"5370 Hollister Ave Ste 6, Santa Barbara, CA 93111",(805) 681-3470,22,,http://www.insuranceguys.com/
Coast Transport Insurance Service,"216 E Victoria St, Santa Barbara, CA 93101",(805) 962-0800,49,info@coasttransport.com,http://coasttransport.com/
"Pacific West Insurance Agency, Inc.","25050 Avenue Kearny Ste 203, Valencia, CA 91355",(661) 286-8838,,info@pacificwestinsurance.com,http://www.pacificwestinsurance.com/
Strong Tie Insurance,"14350 Victory Blvd Ste 2, Van Nuys, CA 91401",(818) 988-0888,4,,http://www.strongtieinsurance.com/
LLL Insurance Service,"145 E Live Oak Ave Ste M, Arcadia, CA 91006",(626) 574-7502,15,fdl@lllinsuranceservices.com,http://www.farmers.com/
Cardenas Charles,"5457 1/2 Del Amo Blvd, Lakewood, CA 90712",(562) 804-4984,,,http://farmersagent.com/
Darting Insurance Services,"2470 Beverly Dr, Redding, CA 96002",(530) 222-5710,29,,http://blueshieldca.com/
Jmv Insurance Services,"2280 Firestone Blvd, Los Angeles, CA 90002",(323) 835-0230,12,,http://www.jmvinsurance.com/
MS Insurance & Income Tax Services,"4224 Firestone Blvd, South Gate, CA 90280",(323) 249-4466,26,,
Rosmir Insurance Services,"3955 Chicago Ave, Riverside, CA 92507",(951) 682-4493,19,info@strongtieinsurance.com,http://www.strongtieinsurance.com/
Linda Wilkins Insurance Agency,"3053 Harrison Ave, South Lake Tahoe, CA 96150",(530) 541-0260,,,
F & I Insurance Services,"99 Long Ct Ste 201, Thousand Oaks, CA 91360",(805) 496-6555,21,,http://www.fandiinsurance.com/
Curtis Moring Insurance Inc,"123 Camino De La Reina, San Diego, CA 92108",(619) 718-7575,,,https://thinkcmi.com/
Frank A Crowl Co. Inc,"15260 Ventura Blvd Ste 2130, Sherman Oaks, CA 91403",(818) 783-1533,,,http://www.crowlinsurance.com/
Alvord Farmers Insurance Agency,"2470 Winchester Blvd Ste E, Campbell, CA 95008",(408) 370-9395,,,
Catano Insurance,"1140 S Bristol St Ste F, Santa Ana, CA 92704",(714) 210-1710,17,,
West Coast Insurance,"8008 Monet Ave, Rancho Cucamonga, CA 91739",(909) 463-3487,,lance@wcibrokerage.com,https://www.freewayinsurance.com/
Maureen Carter,"150 E Meda Ave, Glendora, CA 91741",(626) 914-6768,,,
Stromsoe Insurance Agency,"24910 Las Brisas Rd Ste 117, Murrieta, CA 92562",(951) 600-5751,8,insure@siaonline.com,http://www.siaonline.com/
Gatewood Insurance Agency Inc,"1095 Bird Ave Ste 1, San Jose, CA 95125",(408) 298-1611,32,traci@gatewoodinsurance.com,http://gatewoodinsurance.com/
Russo Tom Insurance Agency,"3105 Railroad Ave Ste D1, Pittsburg, CA 94565",(925) 439-2528,,,http://farmers.com/
King Cliff Insurance,"829 E Washington St, Petaluma, CA 94952",(707) 763-6702,24,cking2@farmersagent.com,http://www.farmers.com/
Ishtar Insurance Services,"14242 Ventura Blvd Ste 203, Sherman Oaks, CA 91423",(818) 728-1246,,alice@ishtarinsurance.com,http://www.ishtarinsurance.com/
Schrader Insurance Agency,"3625 E Thousand Oaks Blvd Ste 116, Westlake Village, CA 91362",(805) 373-0782,,,https://abinsuranceagency.com/
Tom Michael Insurance,"2851 Geer Rd Ste F, Turlock, CA 95382",(209) 667-1511,54,info@tmiagency.com,http://www.einsureme.com/employees.aspx
CARE,"21621 Nordhoff St, Chatsworth, CA 91311",(888) 444-6663,,info@caremembership.com,
Sentry Insurance,"343 E Palmdale Blvd Ste 7, Palmdale, CA 93550",(661) 274-4018,,frankfragoso@sbcglobal.net,http://www.sentry.com/
Marsh Berry and Co,"33971 Selva Rd, Dana Point, CA 92629",(949) 234-9650,4,customerservice@marshberry.com,http://www.marshberry.com/
Mefford Insurance Agency,"7472 N Fresno St, Fresno, CA 93720",(559) 432-9090,,,
Insurance Guys,"5370 Hollister Ave Ste 6, Santa Barbara, CA 93111",(805) 681-3470,22,,http://www.insuranceguys.com/
Coast Transport Insurance Service,"216 E Victoria St, Santa Barbara, CA 93101",(805) 962-0800,49,info@coasttransport.com,http://coasttransport.com/
"Pacific West Insurance Agency, Inc.","25050 Avenue Kearny Ste 203, Valencia, CA 91355",(661) 286-8838,,info@pacificwestinsurance.com,http://www.pacificwestinsurance.com/
Strong Tie Insurance,"14350 Victory Blvd Ste 2, Van Nuys, CA 91401",(818) 988-0888,4,,http://www.strongtieinsurance.com/
LLL Insurance Service,"145 E Live Oak Ave Ste M, Arcadia, CA 91006",(626) 574-7502,15,fdl@lllinsuranceservices.com,http://www.farmers.com/
Cardenas Charles,"5457 1/2 Del Amo Blvd, Lakewood, CA 90712",(562) 804-4984,,,http://farmersagent.com/
Darting Insurance Services,"2470 Beverly Dr, Redding, CA 96002",(530) 222-5710,29,,http://blueshieldca.com/
Jmv Insurance Services,"2280 Firestone Blvd, Los Angeles, CA 90002",(323) 835-0230,12,,http://www.jmvinsurance.com/
MS Insurance & Income Tax Services,"4224 Firestone Blvd, South Gate, CA 90280",(323) 249-4466,26,,
Rosmir Insurance Services,"3955 Chicago Ave, Riverside, CA 92507",(951) 682-4493,19,info@strongtieinsurance.com,http://www.strongtieinsurance.com/
Linda Wilkins Insurance Agency,"3053 Harrison Ave, South Lake Tahoe, CA 96150",(530) 541-0260,,,
F & I Insurance Services,"99 Long Ct Ste 201, Thousand Oaks, CA 91360",(805) 496-6555,21,,http://www.fandiinsurance.com/
Curtis Moring Insurance Inc,"123 Camino De La Reina, San Diego, CA 92108",(619) 718-7575,,,https://thinkcmi.com/
Frank A Crowl Co. Inc,"15260 Ventura Blvd Ste 2130, Sherman Oaks, CA 91403",(818) 783-1533,,,http://www.crowlinsurance.com/
Alvord Farmers Insurance Agency,"2470 Winchester Blvd Ste E, Campbell, CA 95008",(408) 370-9395,,,
Catano Insurance,"1140 S Bristol St Ste F, Santa Ana, CA 92704",(714) 210-1710,17,,
West Coast Insurance,"8008 Monet Ave, Rancho Cucamonga, CA 91739",(909) 463-3487,,lance@wcibrokerage.com,https://www.freewayinsurance.com/
Maureen Carter,"150 E Meda Ave, Glendora, CA 91741",(626) 914-6768,,,
Stromsoe Insurance Agency,"24910 Las Brisas Rd Ste 117, Murrieta, CA 92562",(951) 600-5751,8,insure@siaonline.com,http://www.siaonline.com/
Gatewood Insurance Agency Inc,"1095 Bird Ave Ste 1, San Jose, CA 95125",(408) 298-1611,32,traci@gatewoodinsurance.com,http://gatewoodinsurance.com/
Russo Tom Insurance Agency,"3105 Railroad Ave Ste D1, Pittsburg, CA 94565",(925) 439-2528,,,http://farmers.com/
King Cliff Insurance,"829 E Washington St, Petaluma, CA 94952",(707) 763-6702,24,cking2@farmersagent.com,http://www.farmers.com/
Ishtar Insurance Services,"14242 Ventura Blvd Ste 203, Sherman Oaks, CA 91423",(818) 728-1246,,alice@ishtarinsurance.com,http://www.ishtarinsurance.com/
Schrader Insurance Agency,"3625 E Thousand Oaks Blvd Ste 116, Westlake Village, CA 91362",(805) 373-0782,,,https://abinsuranceagency.com/
Tom Michael Insurance,"2851 Geer Rd Ste F, Turlock, CA 95382",(209) 667-1511,54,info@tmiagency.com,http://www.einsureme.com/employees.aspx
CARE,"21621 Nordhoff St, Chatsworth, CA 91311",(888) 444-6663,,info@caremembership.com,
California Freight Logistic,"5530 Corbin Ave, Tarzana, CA 91356",(323) 546-4039,7,,
Rapid Insurance Services,"18464 Sherman Way # B, Reseda, CA 91335",(818) 235-5313,,,http://erapidinsurance.com/
CalUnited Insurance Center,"3201 Diamond View St, Corona, CA 92882",(951) 310-8471,6,,http://calunited.com/
Calpars Wealth Management,"655 N Central Ave, Glendale, CA 91203",(818) 217-8400,,calpars@hotmail.com,https://www.calpars.com/
Discount Auto Insurance,"263 Golden Gate Ave, San Francisco, CA 94102",(415) 429-1059,8,,http://discountautoinsurance.co/
TARGET UP INSURANCE,"7755 Center Ave Ste 1100, Huntington Beach, CA 92647",(714) 326-7631,,,
TARGET UP INSURANCE,"3410 La Sierra Ave, Riverside, CA 92503",(714) 326-7631,,,
TARGET UP INSURANCE,"6 Hutton Centre Dr Ste 600, Santa Ana, CA 92707",(714) 326-7631,,,
Trucking Insurance - Truck Insurance California,"10568 Magnolia Ave, Anaheim, CA 92804",(866) 491-7853,16,,
ADVANCED REGISTRATION SERVICES,"1700 santa fe ave 206, Long Beach, CA 90813",(562) 395-4535,3,Advancedreg33@gmail.com,http://advancedregistration.business.site/
Progressive Commercial Vehicle,,(877) 220-5988,,,http://local.yp.com/Listings/Details.aspx?NUM=a%3a6808421%3a13%3a4859924%3a14%3a0%3a7
Roberson & Sons Insurance,"19902 Hirsch Ct, Anderson, CA 96007",(530) 365-1009,30,fredr@roberson-ins.com,http://www.roberson-ins.com/
Amk Insurance Agency Inc,"6855 Via Del Oro, San Jose, CA 95119",(408) 224-9101,26,c-dominic@ifscos.com,http://amkins.com/
Rapid Document Insurance Agency,"12900 Paramount Blvd., Suite #A-B, Downey, CA 90242",(562) 904-9014,18,info@rapiddocuments.com,http://www.rapiddocuments.com/
Worldclass Insurance Services,"8415 Big Oak Dr, Citrus Heights, CA 95610",(916) 789-1523,,,
GM Lawrence Insurance Brokerage,,(209) 474-2771,38,gail@gmlawrenceins.com,
Hobbs Potts and Associates,"1317 W Center Ave, Visalia, CA 93291",(559) 713-6000,10,Jason@hobbs-potts.com,http://www.hobbs-potts.com/
Tom Michael Insurance,"1351 Geer Rd Ste 105, Turlock, CA 95380",(209) 578-1511,46,info@tmiagency.com,http://tmiagency.com/
Cal-Valley Insurance Services Inc,"200 New Stine Rd Ste 119, Bakersfield, CA 93309",(661) 322-8186,,,https://calvalleyinsurance.com/
"Business & Commercial Insurance McLure Insurance Brokerage, Inc","Tustin, CA 92780",(714) 664-8911,,elsy@mclureins.com,https://www.mclureins.com/
Western Truck Insurance,"9920 S La Cienega Blvd Ste 906, Inglewood, CA 90301",(310) 215-2920,,inquiry2@truckinsure.com,https://www.truckinsure.com/
Commercial Insurance Psa,"Po Box 2410, Fallbrook, CA 92088",(951) 694-0625,,DarrellMyers@psainsurance.com,http://www.psainsurance.com/
Ron Sellin & Associates,"901 E Tahquitz Canyon Way Ste A103, Palm Springs, CA 92262",(760) 778-6823,6,rnselling@aol.com,http://www.e-healthbenefits.com/
Coast Auto Insurance Services,"4170 Gross Road Ext Ste 3, Capitola, CA 95010",(831) 479-1990,33,,http://www.coastautoinsurance.com/
"Insurance Mobile Services, Inc.","9700 Village Center Dr #50J, Granite Bay, CA 95746",(855) 777-7832,,hello@insurancemobile.com,http://www.insurancemobile.com/
Links Insurance Services,"1155 3rd St Ste 220, Oakland, CA 94607",(510) 452-4600,8,native_insurance@yahoo.com,http://www.linksinsurance.net/
Cruz Mark,"25255 Cabot Rd Ste 206, Laguna Hills, CA 92653",(949) 951-5977,,,
Scurti Sue,"12641 166th St, Cerritos, CA 90703",(562) 404-4900,,,
Farewell R Kim,"1875 E Valley Pkwy, Escondido, CA 92027",(760) 743-6777,,,
Easy Truck Insurance Services Inc,"23121 Verdugo Dr Ste 202, Laguna Hills, CA 92653",(949) 770-9700,29,,http://www.easytruckinsurance.com/
Royalty Fincl & Ins. Svc,"14545 Victory Blvd, Van Nuys, CA 91411",(818) 989-0206,29,,http://royaltytruckinsurance.com/
Argent Insurance Agency,"180 Promenade Cir Ste 323, Sacramento, CA 95834",(916) 473-2246,4,info@fmartinezagency.com,http://fernandomartinezinsurance.com/
Direct Deal Insurance Agency,"647 E E St, Ontario, CA 91764",(909) 657-4349,,info@ddinsurance.org,
Saberlines Insurance Services,"923 N Central Ave, Upland, CA 91786",(909) 608-0612,18,aalrwais@saberlinesins.com,https://saberlinesins.com/insurance
Golden Rates Insurance,"5025 El Camino Ave, Carmichael, CA 95608",(916) 514-0335,8,goldenonerealty@gmail.com,http://www.goldenonerealty.com/
Sea Crest Insurance,"25255 Cabot Rd Ste 206, Laguna Hills, CA 92653",(949) 951-5977,29,,http://www.seacrestins.com/
Progressive Truck Insurance,"2009 W. Burbank Blvd., Burbank, CA 91506",(800) 671-3007,13,progressivetruckinsurance@gmail.com,http://www.progressivetruckinsurance.com/
California Plus Insurance Service Inc,"2020 Coffee Rd Ste H2, Modesto, CA 95355",(209) 524-3300,30,info@californiaplusins.com,http://cpinsuranceservice.net/
"Commercial Carriers Insurance Agency, Inc.",90703,(562) 404-4900,45,nwallace@meadowbrook.com,http://www.insure-ccia.com/
Genesis Truck Insurance,"9087 Arrow Rte Ste 280, Rancho Cucamonga, CA 91730",(909) 941-4700,,,https://www.genesis-cig.com/
Monarch E & S Insurance Services,"40 W Cochran St, Simi Valley, CA 93065",(805) 955-9555,14,info@arrowinsuranceservice.com,http://www.arrowinsuranceservice.com/
Coastal Pacific Insurance Marketing,"77 Mark Dr Ste 24, San Rafael, CA 94903",(415) 472-1800,43,,http://www.coastalpacificins.com/
GEICO Insurance,,(800) 331-9790,,,https://www.geico.com/
39 Dollar DOT Physical Exam,"124 E F St, Ontario, CA 91764",(909) 235-6621,18,,http://www.drarmanghods.com/
Rapid Document Services Inc,"5811 E Washington Blvd, Commerce, CA 90040",(323) 622-0324,20,info@rapiddocuments.net,https://rapiddocumentservicesinc.com/
Arrow Truck Sales,"7433 Telegraph Rd, Montebello, CA 90640",(323) 726-2741,,,http://arrowtruck.com/
"Transit Insurance Services, Inc.","1155 S Milliken Ave Ste B, Ontario, CA 91761",(909) 390-0035,34,transit@transitinsurance.com,http://transitinsurance.com/
Saint George Insurance Brokerage,"7668 Telegraph Rd, Commerce, CA 90040",(800) 888-8496,19,,https://truckinsurance.la/
Arrow Truck Sales,"10830 S Harlan Rd, French Camp, CA 95231",(209) 983-6666,69,StocktonManagement@ArrowTruck.com,http://www.arrowtruck.com/Docs/locations.details.aspx?branch=ST
Arrow Truck Sales Inc,"10175 Cherry Ln, Placerville, CA 95667",(800) 725-8870,,,http://arrowtruck.com/
Arrow Truck Sales,"2760 S East Ave, Fresno, CA 93725",(559) 443-7401,,FresnoManagement@ArrowTruck.com,http://www.arrowtruck.com/Docs/locations.details.aspx?branch=FR
Safeline Insurance,"2009 W Burbank Blvd, Burbank, CA 91506",(818) 452-8888,,,http://www.safelineinsurance.com/
America Truck Driving School,"12701 Magnolia Ave, Riverside, CA 92503",(951) 735-7377,,,
Insurance-4-trucks.com,"13764 Jurupa Ave, Fontana, CA 92337",(909) 243-1192,19,steve@insurance-4-trucks.com,http://www.insurance-4-trucks.com/
Arrow Truck Sales,"10175 Cherry Ave, Fontana, CA 92335",(909) 429-3969,69,FontanaManagement@ArrowTruck.com,http://www.arrowtruck.com/Docs/locations.details.aspx?branch=FT
